CustomerID,CustomerName,CustomerType,RegistrationDate,LastOrderDate,TotalLifetimeValue,CustomerSegment,StateCode,City,ZipCode,AcquisitionChannel
baa8da15,Angela Salas,Small Business,2022-10-02,2023-09-15,9907.92,Silver,TS,Davidmouth,93504,Online Ad
85221e7a,Troy Galvan,Corporate,2021-10-04,2022-07-29,17767.88,Bronze,MH,South Lisa,04251,Social Media
15fbdb0d,Sarah Freeman,Corporate,2023-09-19,2023-12-23,7193.55,Bronze,KA,Lawsonchester,81302,Social Media
b980f825,Christie Wilson,Corporate,2024-05-31,2025-05-02,3526.36,Bronze,MH,Port Christy,85253,Social Media
b91e5007,Amanda Evans,Individual,2023-08-20,2024-01-08,18273.75,Silver,GJ,East Drew,77388,Online Ad
6fc5b1c5,Lauren Tyler,Small Business,2024-06-19,2024-07-02,7798.69,Gold,RJ,East Helenstad,17045,Social Media
45c39b0c,Cameron Keller,Small Business,2023-08-28,2024-04-25,17779.37,Silver,KA,North Philipmouth,28310,Organic Search
b80b9e1c,Andrew Martinez,Individual,2024-02-15,2024-09-07,7123.56,Silver,MH,Murphyport,70649,Social Media
6dbc3b19,Lydia Pruitt,Small Business,2023-11-25,2025-03-18,18496.15,Bronze,AP,New Michellemouth,69601,Referral
eb574dbd,Duane Jones,Small Business,2022-03-27,2025-04-13,14936.49,Gold,TN,East Todd,07041,Social Media
a719c10a,Michael Nunez,Individual,2024-05-26,2025-01-11,15633.55,Bronze,TN,Sanchezland,53787,Social Media
fe0d0501,David Lee,Corporate,2021-09-10,2024-11-17,1939.66,Silver,GJ,Laneland,03553,Organic Search
ac09f2e7,Carlos Rodriguez,Small Business,2023-01-22,2025-03-24,5834.49,Bronze,UP,South Madison,80306,Referral
01520c74,Benjamin Smith,Small Business,2023-02-24,2023-07-21,11030.94,Silver,RJ,Taylorburgh,79615,Social Media
f3622170,Benjamin Hendricks,Individual,2022-07-30,2022-10-20,13679.95,Bronze,GJ,North Greggbury,15927,Referral
9b1a484c,Todd Ryan,Individual,2022-04-08,2022-09-02,5064.22,Bronze,DL,South Heidi,63531,Social Media
dff522af,Ryan Jones,Small Business,2024-05-15,2025-01-15,11979.96,Bronze,KA,North Benjamin,71412,Referral
53e1ba82,Julie Baldwin,Corporate,2023-12-11,2025-05-15,693.5,Bronze,TS,Callahanview,65232,Online Ad
50791219,Michael Perez,Small Business,2024-06-09,2025-02-13,6819.83,Silver,WB,Erikfurt,56773,Social Media
6f4e6807,Brian Cox,Individual,2022-09-11,2024-08-19,1968.82,Silver,UP,South Antoniomouth,27604,Social Media
a100caf3,Zachary White,Individual,2022-08-19,2024-05-11,15130.25,Silver,TS,Lake William,27677,Online Ad
c3b9d3ff,Chloe Rodriguez,Individual,2024-07-02,2025-05-27,16275.77,Silver,MH,Morrishaven,54614,Organic Search
c2f7a9a6,Sierra Avery,Small Business,2023-05-22,2024-10-16,10051.01,Bronze,GJ,New Miaside,46040,Social Media
15a045b6,Amy Peterson,Corporate,2022-05-24,2024-07-22,13684.48,Gold,DL,Lake Rachel,94825,Referral
ad1cc177,Shannon Ramirez,Small Business,2024-03-19,2024-08-19,9416.21,Gold,RJ,West Kathymouth,23720,Organic Search
9fc0b84e,Crystal Barton MD,Corporate,2024-05-09,2025-06-13,11719.76,Bronze,AP,Joneston,81713,Online Ad
cd62f9b7,Andrea Todd,Corporate,2021-10-28,2022-02-21,947.94,Bronze,RJ,Port Ambermouth,40879,Organic Search
4c712e63,Jennifer Cook,Corporate,2023-03-16,2025-02-06,11140.72,Gold,WB,Jenniferhaven,62893,Online Ad
c6c61c90,Daniel Bailey,Individual,2024-04-24,2024-12-20,17199.31,Gold,GJ,Lauriemouth,98161,Referral
bd2fa1d6,Jeffrey Case,Individual,2023-05-02,2024-02-04,8182.64,Gold,TS,Floresborough,74235,Online Ad
f2e39249,Danny Hunt,Small Business,2022-10-27,2024-11-18,13076.99,Gold,GJ,Port Christianborough,97764,Social Media
82989719,Jocelyn Burgess,Individual,2021-12-10,2024-12-12,16151.74,Silver,TS,South Ryanmouth,98289,Organic Search
d360e4ba,James Castro,Small Business,2022-07-26,2024-10-30,4675.51,Gold,RJ,Markville,02220,Referral
cbcd1739,Tara Chambers,Individual,2022-09-22,2023-01-21,14491.29,Gold,TN,New Nicole,02623,Organic Search
8dd63c48,Melissa Edwards,Small Business,2024-01-31,2024-04-22,12697.93,Silver,RJ,Jamiebury,74136,Referral
a735f2be,William Hart,Small Business,2021-11-08,2023-06-01,2338.81,Bronze,TN,West Lisamouth,51639,Referral
912e3c24,Lawrence Rogers,Small Business,2022-11-14,2025-03-12,4521.43,Silver,UP,West Jacobview,22267,Online Ad
43444bb8,Selena Chang,Individual,2022-12-15,2023-12-27,17110.0,Gold,UP,Barnesville,01785,Social Media
fe22d512,Jason Anderson,Small Business,2023-04-17,2023-09-15,5572.75,Bronze,UP,Samanthamouth,00769,Referral
b79717e8,Darren Hill,Corporate,2021-07-14,2024-04-20,10115.54,Bronze,TS,Lesliebury,43251,Online Ad
ac327117,Stephanie Cline,Small Business,2024-04-05,2024-11-30,13966.03,Bronze,TN,Tannerland,28800,Referral
7d59654e,Jeffrey Casey,Corporate,2024-04-19,2025-03-16,12427.75,Bronze,WB,Lake Mariaport,40271,Referral
2bc19f21,Andrew Fernandez,Corporate,2021-11-22,2024-01-03,8587.59,Bronze,RJ,North Ronaldtown,78038,Social Media
d2c3b30a,Mark Smith,Small Business,2022-06-09,2023-11-05,7496.05,Bronze,AP,Blackburnhaven,53726,Social Media
f4c3f529,David Armstrong,Small Business,2021-07-17,2024-04-12,6072.64,Bronze,DL,North Robert,02399,Online Ad
0a720cc0,Janet Kidd,Corporate,2024-07-02,2025-04-16,10029.25,Bronze,AP,Lake Kimberlyborough,09618,Referral
cb580fdb,Steven Smith,Corporate,2022-10-08,2024-06-08,1327.93,Gold,TN,Baileystad,61632,Online Ad
c7eceddd,Sarah Branch,Individual,2023-05-22,2025-03-04,4139.54,Bronze,TN,Mcdonaldberg,01012,Online Ad
00b63130,Gina Webb,Small Business,2023-08-03,2025-04-09,5705.91,Bronze,TS,Port Stephenborough,25203,Online Ad
9953c3b1,Mr. Michael Francis,Individual,2022-03-23,2023-01-25,10756.14,Bronze,KA,East Luisview,76254,Social Media
47bed826,Marcus Martinez,Individual,2023-12-01,2025-04-12,2878.9,Gold,WB,Ruizchester,97470,Online Ad
07132d19,Thomas Small,Small Business,2024-01-13,2024-04-16,12229.61,Bronze,AP,South Michelle,27811,Referral
15a86e26,Roger Collins,Corporate,2023-12-30,2024-08-29,9603.81,Gold,RJ,Meadowsmouth,88735,Referral
75c1fb24,Anna Foster,Individual,2024-01-27,2024-02-18,7141.61,Silver,RJ,Lake Ryanview,69841,Organic Search
09743af3,Jade Cooke,Corporate,2023-02-19,2024-09-27,5537.06,Bronze,DL,North Miranda,23098,Referral
daafb881,Jamie Shannon,Small Business,2023-08-14,2025-01-28,13005.21,Gold,TS,North Johnstad,49570,Social Media
c6f2eb73,James Gray,Corporate,2022-12-01,2024-10-09,8947.21,Gold,KA,Nguyenport,20622,Online Ad
2b6cc027,Tonya Reid,Small Business,2022-02-10,2023-09-23,13024.45,Gold,TS,Brownhaven,35826,Organic Search
be756984,Ashley Harrison,Individual,2022-11-12,2023-07-12,11439.38,Bronze,UP,Bradleyview,81525,Online Ad
86c39fa5,Kristina Bishop,Small Business,2023-03-18,2025-01-18,14240.98,Silver,AP,Kristenville,22353,Referral
872c54b9,Pamela Juarez,Individual,2022-07-06,2023-03-23,18425.41,Bronze,MH,Lake Connie,27352,Organic Search
6216ea9c,Cheryl Smith,Individual,2022-12-05,2023-02-05,17592.29,Silver,AP,Herreramouth,34284,Social Media
f6891190,Sarah Higgins,Corporate,2022-12-07,2025-06-08,13399.52,Silver,KA,Williamport,60961,Referral
436b51ee,Francis Hughes,Small Business,2024-03-14,2024-06-01,17184.94,Bronze,DL,Tonyaland,96760,Organic Search
ad428250,David Allen,Individual,2023-10-24,2024-03-23,5863.76,Silver,UP,Leonardshire,79202,Referral
59c4b406,Dr. James Coleman III,Individual,2022-05-19,2025-06-03,3865.16,Gold,TS,Johnsonchester,26353,Referral
4082c305,Tina Johnston,Small Business,2023-11-02,2024-09-22,10026.39,Bronze,GJ,New Keithmouth,54386,Social Media
66c27bd4,Janet Rodriguez,Corporate,2022-12-21,2023-08-01,4765.11,Silver,RJ,Seanton,53061,Referral
b3bda220,Roger Spencer,Small Business,2023-12-01,2024-05-12,5062.5,Bronze,WB,Lindseyborough,49409,Social Media
a116e775,Dr. Michelle Graham,Individual,2021-10-01,2022-10-19,11811.16,Silver,MH,Montgomerystad,75534,Referral
53456857,Thomas Carter,Corporate,2024-02-17,2025-06-07,18097.41,Silver,KA,Taraville,16777,Social Media
ccf918e0,Whitney Gregory,Small Business,2022-08-21,2024-03-20,11097.38,Bronze,WB,South Andre,94162,Social Media
6b33c04a,Michael Colon,Small Business,2022-05-21,2023-03-03,18171.41,Bronze,DL,Shannonborough,60578,Online Ad
08752bc5,Jay Frank,Corporate,2024-06-25,2025-05-02,10817.58,Silver,AP,Port Samuel,10612,Organic Search
f288b7ff,Randy Rich,Corporate,2022-10-09,2024-07-09,14975.52,Gold,GJ,Robertshire,50111,Referral
af1d0ffc,David Williams,Small Business,2021-10-11,2023-07-16,15278.55,Gold,TS,Shawnborough,69243,Referral
49fe4a8e,Charlene Watkins,Individual,2024-06-29,2024-08-10,8039.42,Gold,WB,West Mary,52656,Social Media
9e187f36,Nathaniel Gray,Individual,2023-07-11,2025-04-22,12249.4,Silver,RJ,North Davidbury,94688,Organic Search
ec1fe3c3,Stephanie Anderson,Individual,2021-10-31,2024-07-25,3773.45,Bronze,TS,Stevenshaven,65485,Organic Search
0c6751d5,Daniel Arnold,Individual,2024-01-02,2024-05-22,16951.79,Gold,TS,West Kellyhaven,20348,Organic Search
809211e5,Amanda Morgan,Corporate,2022-03-16,2022-12-07,1718.84,Gold,KA,West Jeff,35136,Organic Search
b2f7ef40,Ms. Courtney Dougherty,Small Business,2024-07-05,2025-05-12,13936.23,Bronze,GJ,Brandonview,15191,Social Media
e500c6f6,Christopher Miller,Corporate,2022-01-23,2024-10-07,2927.65,Bronze,UP,West Joe,37916,Organic Search
6447bca3,Kenneth Matthews,Individual,2024-04-19,2025-03-11,1854.19,Silver,UP,Johnsonton,76002,Online Ad
8751157d,Jessica Smith,Individual,2021-11-16,2022-10-24,3066.97,Silver,KA,Walshville,59014,Organic Search
abe08230,Richard Santiago,Individual,2022-01-31,2024-01-17,13975.14,Gold,DL,Lake Jefferyton,74110,Online Ad
2f8891d2,Brenda Reyes,Small Business,2023-03-17,2025-06-27,15298.84,Silver,WB,North Saraburgh,18859,Organic Search
383455b8,Casey Moore,Individual,2021-09-28,2022-05-24,4897.99,Silver,AP,Rittermouth,63664,Social Media
d127469b,Cheryl Hammond,Individual,2024-03-15,2024-10-15,2141.08,Bronze,RJ,West Jorge,96030,Online Ad
cf1b6764,Alan Miller,Corporate,2023-04-11,2024-02-08,17674.99,Bronze,GJ,Evansville,09857,Social Media
70bb79f7,Anna Sharp,Corporate,2022-06-11,2024-10-12,334.7,Bronze,MH,South Russellport,90201,Social Media
627c34c0,Ms. Lori Smith,Small Business,2023-08-10,2024-05-05,15198.21,Bronze,RJ,Ronaldmouth,85618,Organic Search
d2bd62de,James Elliott,Corporate,2024-06-06,2024-09-09,8556.1,Gold,DL,West John,43053,Social Media
229f3961,Marvin Macdonald,Corporate,2021-10-31,2023-07-18,16659.71,Bronze,DL,West Kennethview,31706,Organic Search
87327aba,Jordan Lee,Individual,2023-02-07,2023-02-20,9069.23,Silver,WB,New Jesseview,90171,Online Ad
5f584a5f,Pamela Long,Small Business,2023-07-10,2023-12-22,14991.33,Bronze,WB,East Trevor,66683,Social Media
ac09395b,Amber Hernandez,Individual,2024-06-15,2025-05-25,11030.32,Bronze,DL,North Joshua,60879,Referral
05d7b9e1,Erin Smith,Corporate,2023-05-06,2025-01-01,16690.06,Bronze,RJ,East Zacharyberg,79222,Online Ad
6d4b90fa,Christine Ferguson,Individual,2024-04-25,2025-01-11,18726.75,Gold,KA,Howardton,70005,Organic Search
8d538d25,Matthew Perry,Individual,2022-07-01,2023-11-05,13762.33,Gold,GJ,Thompsonshire,78404,Organic Search
99b5608d,Henry King,Corporate,2023-02-28,2025-01-24,13221.37,Bronze,WB,Sharonshire,85877,Online Ad
c72d2ff2,Christine Williams,Individual,2021-09-29,2022-05-24,15815.72,Gold,TN,Port Kevin,96494,Referral
0894733a,Melissa Stephenson,Individual,2024-07-01,2025-02-01,13652.76,Gold,DL,Kellyside,89227,Referral
10aa1d94,William Hoffman,Corporate,2024-06-14,2024-09-20,15129.34,Bronze,WB,Joshuaberg,15699,Social Media
99fb9624,Jacqueline Craig,Small Business,2023-09-26,2023-10-29,635.07,Gold,TN,East Tammie,35663,Organic Search
b3d507fc,Erica Mills,Individual,2021-12-31,2022-06-01,2258.37,Gold,TN,Johnstonshire,55968,Referral
a185c252,Allison Perez,Small Business,2023-02-27,2023-10-20,5534.63,Bronze,GJ,Danielfurt,38725,Referral
1730f198,Collin Smith DVM,Small Business,2021-10-19,2023-01-18,15164.97,Silver,KA,New Melanie,73894,Social Media
8b218173,Deborah Fisher,Individual,2022-01-16,2022-08-22,9336.55,Gold,TS,Taylorfort,08219,Social Media
82e3bfca,Maria Stokes,Corporate,2021-07-21,2024-04-16,7910.1,Gold,GJ,Anthonystad,19725,Social Media
ede5345e,Becky Franklin,Small Business,2023-09-17,2024-04-21,4803.09,Silver,TS,West Crystal,84996,Organic Search
499b7439,Nicholas Flores,Individual,2021-12-19,2023-09-18,18834.43,Gold,TS,Travisstad,65842,Referral
b616283b,Katie Singh,Small Business,2022-11-29,2023-09-06,15024.72,Bronze,DL,North Charles,55620,Referral
df008d9f,Anthony Brock,Corporate,2024-03-10,2025-03-28,11615.3,Silver,AP,North Tammyville,95734,Organic Search
f085288e,Sharon Johnson,Individual,2023-12-20,2024-08-02,6705.47,Gold,RJ,East Bradleybury,51668,Referral
16292ce6,Jennifer Walsh,Individual,2021-09-14,2023-03-15,2369.45,Gold,WB,West Saraview,38753,Referral
7b5cff9b,Jessica Myers,Corporate,2022-12-30,2023-03-13,8968.57,Gold,KA,North Ericton,45647,Referral
55245cc9,Stephanie Farmer,Individual,2022-12-20,2024-01-05,11491.57,Gold,RJ,Rachelview,66275,Organic Search
b0346329,Jesse Burns,Small Business,2021-08-15,2021-10-03,19075.24,Gold,AP,Escobarstad,41361,Referral
8b793045,Christopher Hill,Small Business,2023-09-19,2025-03-27,8687.38,Bronze,WB,New Ray,82140,Online Ad
d4f95a1d,Douglas Smith,Corporate,2022-04-06,2023-10-20,10579.17,Bronze,DL,New Elizabethbury,58251,Referral
f70e7b4c,Sarah Gonzales,Corporate,2022-04-28,2023-12-26,19789.17,Silver,TN,Lopezmouth,43347,Social Media
e01d324b,Diamond Grimes,Corporate,2024-02-04,2024-05-07,7902.94,Silver,GJ,Sheilashire,33541,Online Ad
aa46678e,Nancy Baldwin DVM,Corporate,2021-09-22,2024-05-12,3740.58,Silver,MH,West Justin,60115,Social Media
bbf18cb4,Thomas Spencer,Individual,2023-03-08,2024-05-25,688.47,Gold,MH,Leonardburgh,13390,Social Media
fb688e2a,Derek Roman,Corporate,2023-05-10,2025-03-26,3046.52,Gold,DL,Lake Victoria,38692,Online Ad
643ece11,Craig Morris,Individual,2021-09-07,2024-03-03,17858.06,Bronze,TN,New Kyleton,42423,Referral
d53603b3,Alyssa Moore,Small Business,2022-05-20,2023-01-23,7785.16,Gold,DL,Harrishaven,44585,Social Media
c2177702,David Johnson,Individual,2021-08-25,2025-05-14,17591.21,Silver,MH,Jamesport,14308,Online Ad
900716b7,Debbie Crane,Small Business,2022-01-29,2025-04-28,10918.97,Silver,DL,New Angela,97060,Referral
7c096952,James Allen,Small Business,2023-11-04,2025-03-07,8774.21,Silver,GJ,Danielstad,76761,Organic Search
63a3f9de,Dylan Barker,Individual,2022-08-18,2023-03-26,12011.05,Bronze,TS,New Zachary,17512,Social Media
d8230f53,Patrick Farmer,Corporate,2023-04-10,2023-10-19,16090.59,Silver,MH,Powellshire,70268,Online Ad
76c7d3af,Jason Logan,Corporate,2024-02-05,2024-10-13,1191.6,Gold,GJ,Lisashire,79708,Organic Search
1810d11b,Raymond Marshall,Corporate,2022-11-15,2024-02-15,13059.3,Silver,KA,Millerchester,64174,Referral
ab111fa4,Christina Thompson,Small Business,2021-11-13,2023-10-23,16920.02,Silver,UP,West Susan,00894,Social Media
946c8a3a,Mr. Robert Moore,Individual,2024-04-01,2025-07-03,14266.71,Silver,GJ,Sarahchester,84216,Referral
263c29e8,Scott Osborne,Individual,2022-06-27,2022-12-08,1702.34,Silver,AP,Jenkinsburgh,45872,Social Media
63f07fba,David Duran,Corporate,2023-11-05,2025-02-18,4023.05,Gold,TN,Richardmouth,78641,Online Ad
ca338f58,Kristen Brown,Corporate,2023-04-02,2023-04-04,17061.48,Bronze,GJ,Jenniferbury,10932,Online Ad
1927b042,Destiny Harris,Small Business,2023-01-04,2024-11-28,11996.11,Silver,KA,Sharonland,64574,Online Ad
31f948b3,Mary Thomas,Small Business,2021-12-20,2023-02-26,1639.54,Silver,GJ,Christopherside,58649,Online Ad
8943d7ba,Glenn Phillips,Small Business,2021-10-09,2024-11-06,7632.12,Bronze,TS,Port Conniechester,30323,Organic Search
66982021,Sylvia Robinson,Small Business,2022-08-16,2025-04-30,11625.4,Silver,KA,Lake Tracyville,96428,Online Ad
6a3d0a0c,Robert Scott,Corporate,2023-01-31,2024-10-20,13256.9,Bronze,GJ,Campbelltown,11298,Online Ad
79763a73,Duane Peters,Corporate,2021-12-05,2025-04-12,12155.22,Gold,MH,North James,47109,Online Ad
cb631bf8,Victor Maddox,Corporate,2023-01-14,2024-09-11,7584.99,Bronze,DL,Emilyhaven,18867,Online Ad
f408322a,Robert Brown,Small Business,2021-11-20,2023-06-29,3318.94,Gold,AP,South Victorialand,57677,Social Media
df460ea6,Jordan Griffin,Individual,2023-04-30,2024-01-19,18630.43,Silver,GJ,Reidton,42337,Referral
90d81ef3,Michael Parker,Individual,2022-04-06,2025-06-15,19566.6,Silver,KA,North Jasmine,82553,Social Media
d110e9f9,Jeremy Patel,Small Business,2024-05-08,2025-05-16,6545.17,Gold,TS,Michaelmouth,68043,Online Ad
3ceed0e5,Lisa Smith,Small Business,2023-03-27,2024-03-05,5053.63,Bronze,DL,Robinsonside,77482,Online Ad
548733cd,Christopher Moore,Individual,2023-01-13,2025-04-09,6186.2,Gold,UP,Tammyport,11205,Online Ad
8ed4fa55,Donna Burns,Corporate,2024-01-23,2024-07-07,9117.61,Silver,TN,Lake Tinashire,37714,Social Media
4f6c19cc,Michael Coleman,Small Business,2022-07-27,2022-12-28,5016.01,Silver,WB,Laurachester,72802,Online Ad
f5a8690c,Nathan Booth,Individual,2024-06-29,2024-07-09,18212.06,Bronze,KA,South Jenniferfort,93494,Social Media
23612ab1,Cindy Lewis,Corporate,2023-11-15,2023-12-11,4247.15,Gold,KA,Crawfordhaven,40039,Organic Search
880c53d2,Michael Becker,Small Business,2021-07-28,2025-05-09,17166.31,Silver,TS,Stewartville,81246,Organic Search
ea187111,Kimberly Cox,Corporate,2024-04-01,2024-09-25,1169.47,Bronze,AP,Margaretbury,82020,Social Media
ab93c630,Dr. Rita Weaver,Corporate,2023-07-31,2024-11-05,10447.06,Gold,GJ,North Melissa,48824,Social Media
14e5cc3e,Paul Craig,Small Business,2023-06-15,2025-06-25,2418.82,Bronze,TS,Amytown,37729,Referral
1294c173,Cynthia Taylor,Small Business,2024-06-15,2025-03-25,18604.87,Silver,UP,Port Harold,31829,Organic Search
e8e9c057,Aaron Robertson,Individual,2024-03-05,2024-07-22,14688.8,Bronze,MH,Lake Anthony,43966,Online Ad
580ffd69,Angel Walker,Individual,2021-12-17,2024-11-14,3358.14,Bronze,GJ,Steinview,89189,Organic Search
63a6ca33,Elaine Mendoza,Corporate,2022-03-15,2023-05-21,10374.58,Bronze,UP,Port Cheryl,50977,Online Ad
95fb3cdd,James Guerrero,Individual,2023-04-26,2024-10-08,16745.67,Gold,GJ,New Joshua,43563,Social Media
4b6c518f,Cindy Mcguire MD,Small Business,2024-03-06,2024-04-09,9972.52,Bronze,UP,New Diamondbury,22369,Online Ad
8eaf0f8e,Duane Jackson,Small Business,2023-03-27,2025-02-09,10305.44,Gold,TS,Lake Jeffrey,01737,Organic Search
6afb3297,Katelyn Robinson,Corporate,2024-03-20,2024-06-19,14717.66,Gold,AP,Phillipside,28601,Online Ad
d1843974,Walter Rodriguez,Individual,2024-06-28,2024-09-08,2226.82,Bronze,GJ,North Andrewmouth,97330,Organic Search
d0215c80,Christopher Wheeler,Small Business,2023-11-03,2024-02-01,14412.49,Gold,WB,East Elizabethmouth,24667,Referral
0e042e8d,James Jones,Individual,2023-01-24,2024-12-04,7859.47,Gold,RJ,South Rachaelhaven,60624,Online Ad
1a033c57,Kathleen Thompson,Individual,2023-03-04,2024-08-06,13227.59,Bronze,TN,Brookeside,84331,Organic Search
9056b38d,Justin Wilson,Individual,2022-08-25,2023-08-27,7483.89,Gold,TS,West Jessica,04343,Referral
1639cda1,Joseph Whitaker,Corporate,2022-11-04,2024-10-21,7097.83,Bronze,MH,Gonzalezshire,57134,Referral
d9dc6171,Mrs. Kristin Butler,Small Business,2022-07-07,2023-11-07,15395.65,Bronze,UP,Alvarezside,91291,Online Ad
f70ab500,Antonio Nguyen,Corporate,2022-03-13,2024-01-26,11842.13,Bronze,DL,Rodriguezside,73438,Organic Search
af2cada5,Tammy Adams,Small Business,2023-02-19,2025-04-28,16638.2,Gold,KA,Lake Seanmouth,02251,Referral
bc2097c2,Michael Watson,Corporate,2022-01-08,2025-02-06,13975.32,Silver,GJ,Richardfurt,14504,Organic Search
88982527,Paula Jones,Corporate,2023-07-30,2024-10-26,16090.66,Gold,GJ,New Troy,59964,Online Ad
6172df07,Stephen Wilson,Small Business,2022-06-18,2024-08-16,8874.74,Bronze,WB,North Bryanton,86253,Online Ad
f8a9f25c,Jennifer Petersen,Small Business,2022-07-03,2023-12-08,7027.46,Silver,DL,South Robert,66547,Referral
07342178,Kathy Watkins,Small Business,2021-12-03,2022-11-18,7952.54,Bronze,KA,Kellershire,87801,Organic Search
298b5e3c,Kyle Marshall,Corporate,2024-04-14,2025-05-13,384.94,Silver,TS,Melindaside,85058,Referral
08049553,Jenna Davis,Individual,2024-01-16,2025-04-28,7234.24,Bronze,MH,North Jennifer,23859,Online Ad
5ad9f85b,Mrs. Jennifer Murray,Corporate,2022-04-07,2023-10-11,7079.31,Silver,GJ,East Kevinchester,48017,Social Media
bf09cb1c,Walter Long,Individual,2023-06-22,2025-05-17,17506.06,Bronze,TN,North Jessicamouth,38457,Referral
eae38cd7,Andrew Garcia,Small Business,2023-04-17,2023-11-23,9274.72,Silver,TS,Watsonbury,60230,Social Media
f7803245,Arthur Lowery,Small Business,2024-05-15,2024-10-29,18130.72,Bronze,KA,Jamesburgh,68579,Online Ad
58908796,Jeremy Boyd,Corporate,2022-06-09,2024-03-15,1646.06,Bronze,UP,Donaldchester,58943,Social Media
d1d47df8,Logan Martin,Corporate,2022-11-01,2025-01-03,996.36,Bronze,KA,Riveraside,62485,Online Ad
7796d10f,Eric Robinson,Individual,2021-08-23,2023-09-07,13995.05,Bronze,AP,Mariaberg,30237,Referral
811df289,Daniel Hernandez,Corporate,2021-11-16,2021-11-24,19635.22,Silver,RJ,Rileyside,41895,Referral
d84c8925,Marissa Mcclain,Individual,2022-04-10,2023-01-06,6232.38,Silver,WB,Sallychester,85685,Referral
